figure,dataset,Method,alpha,target_coverage,n_cal,n_ref,n_test,run_id,run_seed,Coverage,Length,metric_name,method_core,qhat
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,0,2492284,0.8422666666666667,1.6371333333333333,prediction_set_size,spi_fast_form,0.972685705765697
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,0,2492284,0.8404666666666667,1.6186,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,1,6438288,0.986,13.709133333333334,prediction_set_size,standard_real,0.9999970513802754
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,1,6438288,0.8387333333333333,1.6417333333333333,prediction_set_size,standard_reference,0.9727876002472844
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,1,6438288,0.8392,1.6484,prediction_set_size,spi_fast_form,0.9732145360724378
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,1,6438288,0.8767333333333334,2.0878,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,2,275592,0.9602666666666667,7.51,prediction_set_size,standard_real,0.9999192877007196
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,2,275592,0.8453333333333334,1.736,prediction_set_size,standard_reference,0.9772888129093765
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,2,275592,0.9143333333333333,3.4122666666666666,prediction_set_size,spi_fast_form,0.9981883864524267
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,2,275592,0.9512,6.554666666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,3,2731692,0.9824666666666667,12.914666666666667,prediction_set_size,standard_real,0.9999953978828906
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,3,2731692,0.8331333333333333,1.5968,prediction_set_size,standard_reference,0.9695347182852345
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,3,2731692,0.8912666666666667,2.3221333333333334,prediction_set_size,spi_fast_form,0.992505981958631
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,3,2731692,0.9808,12.319933333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,4,1441594,0.971,9.4554,prediction_set_size,standard_real,0.9999727407147511
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,4,1441594,0.8371333333333333,1.625,prediction_set_size,standard_reference,0.9712805890832716
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,4,1441594,0.8726,1.9984,prediction_set_size,spi_fast_form,0.9867726979010255
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,4,1441594,0.918,3.341066666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,5,7551662,0.9729333333333333,10.284266666666667,prediction_set_size,standard_real,0.9999824829915102
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,5,7551662,0.8472,1.6992,prediction_set_size,standard_reference,0.9761133717499151
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,5,7551662,0.8473333333333334,1.7016666666666667,prediction_set_size,spi_fast_form,0.9762563583926632
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,5,7551662,0.7726666666666666,1.2668666666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,6,4731878,0.9406666666666667,5.5022,prediction_set_size,standard_real,0.999701744919819
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,6,4731878,0.8404666666666667,1.6749333333333334,prediction_set_size,standard_reference,0.9744535350772792
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,6,4731878,0.8707333333333334,2.0096,prediction_set_size,spi_fast_form,0.9868515334193333
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,6,4731878,0.8828666666666667,2.207533333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,7,9486483,0.9513333333333334,6.2956666666666665,prediction_set_size,standard_real,0.9998288541844006
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,7,9486483,0.8547333333333333,1.7582,prediction_set_size,standard_reference,0.9784874374226965
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,7,9486483,0.869,1.9133333333333333,prediction_set_size,spi_fast_form,0.984276434884459
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,7,9486483,0.9494666666666667,6.120466666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,8,857393,0.8734,2.0472,prediction_set_size,standard_real,0.9876936511299216
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,8,857393,0.8384666666666667,1.6782666666666666,prediction_set_size,standard_reference,0.9744494866081324
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,8,857393,0.8392,1.6834,prediction_set_size,spi_fast_form,0.9747210790450992
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,8,857393,0.8646,1.9299333333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,9,4233261,0.9676666666666667,8.8036,prediction_set_size,standard_real,0.9999600558557984
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,9,4233261,0.8397333333333333,1.6666666666666667,prediction_set_size,standard_reference,0.9735014615503111
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,9,4233261,0.8417333333333333,1.6796666666666666,prediction_set_size,spi_fast_form,0.9742857933714297
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,9,4233261,0.7606,1.2354,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,10,9504621,0.9732,9.804666666666666,prediction_set_size,standard_real,0.9999768621010648
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,10,9504621,0.8446,1.6964666666666666,prediction_set_size,standard_reference,0.9753433611803346
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,10,9504621,0.8446666666666667,1.6974666666666667,prediction_set_size,spi_fast_form,0.9753809142614622
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,10,9504621,0.9204666666666667,3.7034,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,11,5118207,0.9976,27.5088,prediction_set_size,standard_real,0.9999992845033506
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,11,5118207,0.8282,1.5475333333333334,prediction_set_size,standard_reference,0.9660318826396107
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,11,5118207,0.9048666666666667,2.6703333333333332,prediction_set_size,spi_fast_form,0.9955529128751031
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,11,5118207,0.9562666666666667,6.723133333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,12,8690244,0.9812666666666666,12.326133333333333,prediction_set_size,standard_real,0.9999936148103509
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,12,8690244,0.8430666666666666,1.6698666666666666,prediction_set_size,standard_reference,0.974526102641639
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,12,8690244,0.8701333333333333,1.9570666666666667,prediction_set_size,spi_fast_form,0.9858357202440562
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,12,8690244,0.9796666666666667,11.926733333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,13,8229426,0.9727333333333333,9.436066666666667,prediction_set_size,standard_real,0.9999717881551338
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,13,8229426,0.8352,1.6074666666666666,prediction_set_size,standard_reference,0.9702353054378099
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,13,8229426,0.8354666666666667,1.6086666666666667,prediction_set_size,spi_fast_form,0.9703158486233233
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,13,8229426,0.8983333333333333,2.4461333333333335,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,14,348525,0.9658,8.4348,prediction_set_size,standard_real,0.9999504601632341
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,14,348525,0.8508666666666667,1.7355333333333334,prediction_set_size,standard_reference,0.9769921591236669
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,14,348525,0.9552,6.9388,prediction_set_size,spi_fast_form,0.9998816658285483
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,14,348525,0.9589333333333333,7.393266666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,15,8277021,0.9528,6.427,prediction_set_size,standard_real,0.9998411948053925
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,15,8277021,0.8476,1.6892666666666667,prediction_set_size,standard_reference,0.9757775703204677
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,15,8277021,0.8483333333333334,1.6930666666666667,prediction_set_size,spi_fast_form,0.9759938891317405
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,15,8277021,0.7668666666666667,1.2386666666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,16,3118312,0.9786,11.127533333333334,prediction_set_size,standard_real,0.9999883097661856
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,16,3118312,0.8206666666666667,1.5076666666666667,prediction_set_size,standard_reference,0.9617251394434865
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,16,3118312,0.9031333333333333,2.664066666666667,prediction_set_size,spi_fast_form,0.995427957770995
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,16,3118312,0.948,6.0928,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,17,4091990,0.9582666666666667,6.769933333333333,prediction_set_size,standard_real,0.9998785362208537
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,17,4091990,0.8314666666666667,1.5512,prediction_set_size,standard_reference,0.967114925390511
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,17,4091990,0.8319333333333333,1.5553333333333332,prediction_set_size,spi_fast_form,0.9674575388008855
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,17,4091990,0.8430666666666666,1.6380666666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,18,2569919,0.9856666666666667,13.998,prediction_set_size,standard_real,0.9999973280780777
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,18,2569919,0.8404666666666667,1.6835333333333333,prediction_set_size,standard_reference,0.9750872313489062
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,18,2569919,0.9021333333333333,2.7682,prediction_set_size,spi_fast_form,0.9960610972140554
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,18,2569919,0.9744,10.5034,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 8,ImageNet,SCP,0.1,0.9,15,2000,15000,19,5495936,0.9952666666666666,26.0394,prediction_set_size,standard_real,0.9999991035978442
Figure 8,ImageNet,Synthetic-only,0.1,0.9,15,2000,15000,19,5495936,0.8342666666666667,1.6178,prediction_set_size,standard_reference,0.9712766533003505
Figure 8,ImageNet,SPI,0.1,0.9,15,2000,15000,19,5495936,0.8801333333333333,2.1200666666666668,prediction_set_size,spi_fast_form,0.9895300345586968
Figure 8,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,15,2000,15000,19,5495936,0.8924666666666666,2.3926,prediction_set_size,rsa_cp_barycentric_ot_betabin,
